START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE
2023-05-20 03:03,2023-05-20 04:22,Business,Bhopal,Patiala,45.3,Client Meeting
2023-02-14 03:17,2023-02-14 04:49,Business,Mysore,Hubli,56.8,Meeting
2023-02-12 08:27,2023-02-12 10:16,Business,Kota,Kochi,60.5,Airport Pickup
2023-11-01 04:12,2023-11-01 05:28,Business,Lucknow,Dhanbad,41.7,Customer Visit
2023-07-06 00:26,2023-07-06 01:46,Personal,Kolkata,Noida,42.4,Field Work
2023-06-22 06:18,2023-06-22 08:07,Personal,Kanpur,Patna,68.5,Conference Visit
2023-02-19 00:11,2023-02-19 01:32,Business,Vasai,Bangalore,45.9,Meeting
2023-05-28 22:17,2023-05-29 00:13,Business,Nashik,Navi Mumbai,68.5,Client Pickup
2023-09-30 13:03,2023-09-30 14:17,Business,Kolkata,Lucknow,44.0,Weekend Trip
2023-10-07 22:42,2023-10-08 00:39,Business,Tiruchirappalli,Noida,70.8,Office Commute
2023-11-18 08:06,2023-11-18 09:49,Business,Kanpur,Kochi,56.6,Office Commute
2023-05-02 08:55,2023-05-02 10:26,Business,Jodhpur,Kalyan,52.5,Meal/Entertain
2023-02-05 10:16,2023-02-05 11:51,Business,Jabalpur,Chandigarh,59.0,Site Inspection
2023-11-12 06:14,2023-11-12 08:07,Business,Bangalore,Kanpur,69.6,Client Pickup
2023-05-09 00:31,2023-05-09 02:12,Personal,Meerut,Amritsar,62.5,Customer Visit
2023-06-14 06:03,2023-06-14 08:05,Business,Kalyan,Indore,77.6,Team Outing
2023-07-17 01:25,2023-07-17 02:42,Business,Gwalior,Nagpur,44.1,Field Work
2023-05-16 23:17,2023-05-17 01:23,Business,Chandigarh,Patiala,73.9,Field Work
2023-06-16 15:37,2023-06-16 16:55,Business,Bhopal,Solapur,49.0,Weekend Trip
2023-01-12 05:51,2023-01-12 07:42,Business,Nagpur,Visakhapatnam,67.7,Airport Pickup
2023-05-17 07:46,2023-05-17 09:46,Business,Guwahati,Pune,76.9,Airport Drop
2023-01-28 00:34,2023-01-28 02:22,Personal,Coimbatore,Vadodara,66.3,Airport Drop
2023-07-26 00:27,2023-07-26 01:43,Business,Ranchi,Navi Mumbai,43.7,Delivery Task
2023-05-02 00:40,2023-05-02 02:04,Business,Jaipur,Kalyan,46.3,Site Inspection
2023-03-02 10:06,2023-03-02 12:08,Business,Srinagar,Mumbai,75.3,Weekend Trip
2023-08-24 18:21,2023-08-24 20:05,Business,Solapur,Nashik,57.0,Errand/Supplies
2023-05-15 01:14,2023-05-15 03:02,Personal,Kalyan,Guwahati,60.5,Weekend Trip
2023-07-24 15:22,2023-07-24 17:11,Business,Bhopal,Gwalior,63.7,Site Inspection
2023-01-03 23:38,2023-01-04 01:25,Business,Allahabad,Dhanbad,64.0,Meal/Entertain
2023-04-23 09:50,2023-04-23 11:50,Business,Howrah,Dewas,70.6,Customer Visit
2023-02-20 04:05,2023-02-20 05:47,Business,Bhopal,Agra,57.2,Meeting
2023-09-17 10:39,2023-09-17 12:28,Personal,Madurai,Raipur,62.3,Airport Pickup
2023-01-08 06:41,2023-01-08 08:02,Business,Aurangabad,Jodhpur,41.7,Airport Drop
2023-08-11 16:28,2023-08-11 18:19,Business,Vijayawada,Aurangabad,63.0,Client Meeting
2023-01-09 02:23,2023-01-09 03:44,Business,Raipur,Navi Mumbai,44.6,Meal/Entertain
2023-09-25 19:37,2023-09-25 21:20,Personal,Chennai,Thane,58.4,Client Meeting
2023-08-17 16:40,2023-08-17 18:11,Personal,Bangalore,Kanpur,49.7,Delivery Task
2023-05-12 20:29,2023-05-12 21:59,Business,Ludhiana,Bangalore,52.4,Office Commute
2023-02-14 06:48,2023-02-14 08:29,Personal,Hyderabad,Srinagar,60.4,Team Outing
2023-11-15 01:09,2023-11-15 03:01,Business,Vasai,Srinagar,69.1,Meeting
2023-08-22 22:45,2023-08-23 00:05,Business,Faridabad,Bengaluru,47.9,Client Meeting
2023-10-28 03:27,2023-10-28 03:59,Personal,Solapur,Solapur,8.5,Meal/Entertain
2023-09-22 12:37,2023-09-22 14:26,Business,Kolkata,Solapur,63.2,Temporary Site
2023-07-02 02:39,2023-07-02 04:24,Personal,Vadodara,Navi Mumbai,57.6,Client Meeting
2023-05-17 16:20,2023-05-17 18:02,Personal,Navi Mumbai,Howrah,63.7,Office Commute
2023-11-19 23:58,2023-11-20 01:15,Business,Howrah,Kolkata,42.3,Errand/Supplies
2023-08-27 20:17,2023-08-27 22:25,Business,Aurangabad,Noida,74.2,Team Outing
2023-12-14 22:10,2023-12-15 00:03,Personal,Kolkata,Mysore,71.7,Airport Pickup
2023-05-05 20:50,2023-05-05 22:49,Personal,Kochi,Vijayawada,66.1,Airport Drop
2023-11-11 22:45,2023-11-12 00:27,Business,Lucknow,Chandigarh,58.0,Field Work
2023-04-07 05:08,2023-04-07 06:37,Personal,Raipur,Bangalore,46.9,Errand/Supplies
2023-05-25 19:13,2023-05-25 20:36,Business,Kochi,Ludhiana,46.3,Meal/Entertain
2023-01-21 08:04,2023-01-21 09:59,Personal,Jaipur,Kalyan,67.2,Client Pickup
2023-04-21 08:26,2023-04-21 10:19,Business,Aurangabad,Hyderabad,67.1,Site Inspection
2023-12-06 03:33,2023-12-06 05:36,Business,Rajkot,Tiruchirappalli,76.3,Customer Visit
2023-05-16 20:33,2023-05-16 21:55,Business,Hyderabad,Bangalore,45.7,Site Inspection
2023-10-03 06:48,2023-10-03 08:02,Business,Noida,Pune,45.2,Conference Visit
2023-11-12 19:25,2023-11-12 21:21,Business,Howrah,Meerut,71.7,Team Outing
2023-09-24 04:31,2023-09-24 06:22,Business,Patiala,Pune,69.6,Client Pickup
2023-05-21 19:39,2023-05-21 21:14,Personal,Noida,Patiala,54.5,Temporary Site
2023-03-16 13:37,2023-03-16 15:34,Business,Coimbatore,Dewas,70.6,Meeting
2023-02-09 06:42,2023-02-09 08:38,Business,Bhubaneswar,Chandigarh,73.8,Site Inspection
2023-08-20 22:44,2023-08-21 00:38,Business,Patiala,Hyderabad,64.7,Errand/Supplies
2023-08-31 15:00,2023-08-31 16:51,Business,Chandigarh,Chennai,67.7,Meeting
2023-08-26 03:09,2023-08-26 05:21,Business,Rajkot,Kochi,78.8,Client Pickup
2023-04-03 21:12,2023-04-03 22:40,Business,Solapur,Ranchi,49.4,Office Commute
2023-05-23 20:31,2023-05-23 22:40,Personal,Thane,Surat,73.4,Customer Visit
2023-07-24 20:16,2023-07-24 21:56,Business,Kolkata,Srinagar,55.3,Client Meeting
2023-12-06 00:58,2023-12-06 02:47,Business,Chennai,Thiruvananthapuram,64.2,Site Inspection
2023-12-29 20:14,2023-12-29 21:44,Personal,Amritsar,Noida,54.8,Field Work
2023-02-02 13:46,2023-02-02 15:03,Business,Raipur,Tiruchirappalli,45.0,Field Work
2023-06-19 21:32,2023-06-19 22:47,Business,Guwahati,Kochi,45.9,Errand/Supplies
2023-12-28 08:37,2023-12-28 10:35,Business,Vijayawada,Dhanbad,75.4,Airport Pickup
2023-05-30 23:19,2023-05-31 00:48,Business,Kalyan,Amritsar,55.0,Customer Visit
2023-11-04 08:12,2023-11-04 10:00,Business,Jabalpur,Dhanbad,66.0,Errand/Supplies
2023-09-28 07:51,2023-09-28 09:49,Business,Bhubaneswar,Allahabad,73.2,Meal/Entertain
2023-12-18 19:12,2023-12-18 20:55,Business,Solapur,Raipur,64.6,Meal/Entertain
2023-10-10 10:19,2023-10-10 11:46,Business,Ahmedabad,Ghaziabad,46.0,Site Inspection
2023-01-19 13:03,2023-01-19 14:33,Business,Bhopal,Srinagar,52.0,Customer Visit
2023-02-13 01:16,2023-02-13 03:03,Personal,Kalyan,Navi Mumbai,58.3,Office Commute
2023-06-16 16:47,2023-06-16 18:00,Business,Nagpur,Madurai,45.7,Meal/Entertain
2023-09-16 00:23,2023-09-16 01:55,Business,Nashik,Indore,56.7,Meeting
2023-07-17 00:38,2023-07-17 02:14,Business,Ludhiana,Jabalpur,61.0,Errand/Supplies
2023-05-25 23:25,2023-05-26 01:16,Business,Jaipur,Vadodara,65.4,Meeting
2023-04-04 15:27,2023-04-04 16:39,Business,Ranchi,Ahmedabad,42.7,Office Commute
2023-01-18 05:14,2023-01-18 06:49,Business,Srinagar,Mysore,53.3,Customer Visit
2023-10-30 14:08,2023-10-30 15:37,Business,Madurai,Hyderabad,47.0,Delivery Task
2023-01-25 12:08,2023-01-25 14:15,Business,Pune,Kota,72.5,Client Meeting
2023-12-11 00:09,2023-12-11 02:02,Business,Allahabad,Gwalior,71.6,Meeting
2023-11-13 16:08,2023-11-13 17:51,Personal,Hubli,Visakhapatnam,55.9,Weekend Trip
2023-05-19 15:14,2023-05-19 16:31,Business,Ghaziabad,Allahabad,47.6,Errand/Supplies
2023-05-23 22:11,2023-05-23 23:36,Personal,Vadodara,Noida,45.0,Conference Visit
2023-05-31 03:47,2023-05-31 05:55,Business,Varanasi,Jodhpur,75.8,Errand/Supplies
2023-11-06 15:17,2023-11-06 16:52,Business,Coimbatore,Lonavala,54.7,Office Commute
2023-08-22 23:16,2023-08-23 00:30,Business,Thane,Bangalore,43.2,Customer Visit
2023-09-14 16:12,2023-09-14 17:30,Business,Madurai,Gwalior,43.2,Conference Visit
2023-09-25 21:04,2023-09-25 22:48,Business,Howrah,Kochi,57.0,Errand/Supplies
2023-04-17 15:02,2023-04-17 17:07,Business,Indore,Kochi,79.9,Weekend Trip
2023-11-08 02:45,2023-11-08 04:16,Business,Aurangabad,Patiala,54.5,Airport Drop
2023-06-20 04:04,2023-06-20 05:50,Business,Ahmedabad,Chandigarh,67.1,Office Commute
2023-05-21 15:29,2023-05-21 17:24,Business,Bhubaneswar,Aurangabad,65.8,Errand/Supplies
2023-05-25 01:38,2023-05-25 03:34,Business,Mumbai,Allahabad,67.2,Customer Visit
2023-05-23 12:13,2023-05-23 13:38,Business,Kochi,Solapur,45.5,Customer Visit
2023-01-11 01:31,2023-01-11 03:38,Business,Hubli,Noida,78.4,Customer Visit
2023-04-12 15:56,2023-04-12 17:42,Business,Lonavala,Ludhiana,62.5,Weekend Trip
2023-09-27 12:22,2023-09-27 14:18,Business,Raipur,Kochi,64.5,Site Inspection
2023-03-09 01:16,2023-03-09 02:39,Business,Delhi,Bhopal,43.0,Office Commute
2023-05-05 02:46,2023-05-05 04:52,Business,Bangalore,Thane,73.8,Airport Drop
2023-04-27 11:47,2023-04-27 13:14,Business,Raipur,Aurangabad,51.6,Conference Visit
2023-11-05 05:47,2023-11-05 06:29,Business,Raipur,Raipur,17.8,Meal/Entertain
2023-02-23 22:25,2023-02-23 23:49,Business,Lucknow,Dhanbad,48.0,Customer Visit
2023-08-03 05:43,2023-08-03 07:40,Business,Surat,Lonavala,72.1,Client Pickup
2023-10-06 10:18,2023-10-06 11:56,Business,Nashik,Varanasi,52.4,Airport Pickup
2023-01-29 15:24,2023-01-29 17:22,Business,Ludhiana,Kalyan,72.9,Errand/Supplies
2023-07-20 22:08,2023-07-20 23:51,Business,Hubli,Noida,58.6,Meal/Entertain
2023-08-17 06:33,2023-08-17 08:16,Business,Bhubaneswar,Varanasi,62.1,Meal/Entertain
2023-01-22 12:29,2023-01-22 14:31,Business,Srinagar,Bhubaneswar,76.4,Customer Visit
2023-12-30 00:23,2023-12-30 01:44,Business,Ludhiana,Chandigarh,46.5,Weekend Trip
2023-04-08 07:48,2023-04-08 09:49,Business,Indore,Ludhiana,73.8,Airport Drop
2023-08-27 14:53,2023-08-27 16:37,Business,Navi Mumbai,Meerut,65.0,Airport Pickup
2023-03-01 21:11,2023-03-01 23:17,Business,Lucknow,Noida,77.7,Temporary Site
2023-11-24 04:56,2023-11-24 06:38,Personal,Patiala,Nashik,64.2,Team Outing
2023-09-10 20:58,2023-09-10 22:43,Personal,Thiruvananthapuram,Vadodara,63.1,Errand/Supplies
2023-07-13 10:03,2023-07-13 11:55,Business,Srinagar,Mumbai,65.6,Site Inspection
2023-09-24 00:34,2023-09-24 02:39,Personal,Noida,Howrah,72.2,Client Pickup
2023-06-20 17:25,2023-06-20 18:46,Business,Howrah,Kolkata,42.4,Errand/Supplies
2023-05-02 09:28,2023-05-02 11:19,Business,Kota,Kolkata,64.3,Meal/Entertain
2023-10-23 09:54,2023-10-23 11:33,Business,Rajkot,Vadodara,55.9,Office Commute
2023-02-17 13:59,2023-02-17 15:26,Business,Lucknow,Meerut,49.7,Errand/Supplies
2023-05-30 04:32,2023-05-30 05:53,Business,Kochi,Faridabad,42.0,Client Pickup
2023-12-29 15:11,2023-12-29 17:14,Business,Faridabad,Vadodara,72.5,Client Pickup
2023-07-01 07:01,2023-07-01 09:20,Business,Delhi,Solapur,79.8,Office Commute
2023-06-02 17:16,2023-06-02 18:40,Business,Varanasi,Howrah,43.6,Meeting
2023-04-20 06:25,2023-04-20 07:47,Business,Faridabad,Dewas,41.9,Meal/Entertain
2023-04-21 23:22,2023-04-22 01:07,Business,Nagpur,Varanasi,66.9,Airport Pickup
2023-10-10 12:51,2023-10-10 14:59,Business,Tiruchirappalli,Bengaluru,75.3,Client Meeting
2023-08-10 11:24,2023-08-10 12:59,Business,Solapur,Jodhpur,56.0,Delivery Task
2023-06-24 21:36,2023-06-24 23:12,Business,Jabalpur,Meerut,55.5,Client Pickup
2023-02-07 13:08,2023-02-07 14:32,Business,Thiruvananthapuram,Nashik,44.8,Office Commute
2023-05-22 23:41,2023-05-23 01:23,Business,Jabalpur,Surat,62.3,Field Work
2023-01-18 14:15,2023-01-18 15:51,Personal,Delhi,Nagpur,60.0,Field Work
2023-06-27 11:26,2023-06-27 13:03,Business,Bhubaneswar,Raipur,58.9,Delivery Task
2023-08-27 02:12,2023-08-27 03:46,Personal,Nagpur,Vasai,53.1,Meal/Entertain
2023-04-27 05:03,2023-04-27 07:02,Business,Chennai,Jodhpur,69.6,Conference Visit
2023-08-07 14:50,2023-08-07 16:33,Business,Lucknow,Thrissur,59.6,Client Meeting
2023-04-30 11:45,2023-04-30 13:15,Business,Kota,Thiruvananthapuram,56.7,Client Meeting
2023-10-29 10:21,2023-10-29 12:12,Business,Nagpur,Kota,66.2,Meal/Entertain
2023-09-02 06:56,2023-09-02 08:23,Business,Rajkot,Amritsar,46.8,Client Meeting
2023-09-30 01:19,2023-09-30 02:28,Business,Chandigarh,Thiruvananthapuram,41.3,Airport Drop
2023-06-10 09:04,2023-06-10 10:40,Business,Delhi,Ahmedabad,56.8,Team Outing
2023-12-05 23:15,2023-12-06 01:16,Business,Kalyan,Lucknow,76.8,Client Meeting
2023-09-15 04:24,2023-09-15 06:17,Business,Raipur,Bhubaneswar,62.4,Customer Visit
2023-12-21 05:36,2023-12-21 07:01,Business,Ludhiana,Jaipur,46.9,Customer Visit
2023-09-22 09:00,2023-09-22 11:05,Business,Madurai,Indore,74.7,Office Commute
2023-08-05 17:44,2023-08-05 19:12,Business,Nashik,Kota,49.9,Weekend Trip
2023-09-26 01:30,2023-09-26 03:32,Business,Dhanbad,Howrah,68.2,Airport Drop
2023-11-05 21:42,2023-11-05 23:50,Personal,Hubli,Kota,77.3,Site Inspection
2023-12-14 21:05,2023-12-14 22:54,Business,Gwalior,Bhopal,61.7,Field Work
2023-04-23 19:12,2023-04-23 21:06,Business,Thiruvananthapuram,Indore,72.2,Customer Visit
2023-09-12 18:06,2023-09-12 20:14,Business,Gwalior,Raipur,77.0,Client Meeting
2023-04-16 07:08,2023-04-16 09:10,Business,Ranchi,Kota,73.1,Airport Drop
2023-04-05 03:52,2023-04-05 05:33,Personal,Bhubaneswar,Bengaluru,63.5,Client Meeting
2023-01-21 09:15,2023-01-21 11:01,Business,Patiala,Vasai,65.5,Customer Visit
2023-10-27 08:03,2023-10-27 09:18,Business,Kalyan,Hyderabad,44.0,Conference Visit
2023-09-11 13:24,2023-09-11 14:53,Business,Agra,Meerut,46.3,Client Pickup
2023-05-05 17:29,2023-05-05 19:40,Business,Kota,Noida,78.6,Team Outing
2023-08-11 23:18,2023-08-12 00:35,Business,Noida,Amritsar,43.6,Client Meeting
2023-12-21 15:55,2023-12-21 18:01,Business,Madurai,Ranchi,77.5,Client Meeting
2023-01-15 02:42,2023-01-15 04:55,Business,Kalyan,Varanasi,77.4,Temporary Site
2023-12-05 18:20,2023-12-05 20:19,Business,Surat,Lonavala,70.0,Meal/Entertain
2023-04-21 12:18,2023-04-21 14:35,Business,Varanasi,Allahabad,79.3,Delivery Task
2023-02-22 02:50,2023-02-22 05:02,Business,Noida,Madurai,75.6,Site Inspection
2023-10-11 22:31,2023-10-12 00:09,Business,Guwahati,Delhi,53.2,Airport Drop
2023-05-11 22:06,2023-05-11 23:20,Business,Noida,Ghaziabad,40.6,Customer Visit
2023-11-29 11:51,2023-11-29 13:18,Business,Mumbai,Patna,47.0,Weekend Trip
2023-09-17 21:55,2023-09-17 23:08,Business,Thiruvananthapuram,Kanpur,43.5,Temporary Site
2023-01-03 15:39,2023-01-03 17:48,Business,Coimbatore,Bhubaneswar,77.4,Field Work
2023-05-09 00:19,2023-05-09 01:49,Business,Jaipur,Faridabad,50.7,Client Pickup
2023-05-20 15:16,2023-05-20 16:43,Business,Mysore,Rajkot,50.5,Client Pickup
2023-06-07 10:45,2023-06-07 12:17,Business,Amritsar,Patiala,52.3,Team Outing
2023-05-23 17:45,2023-05-23 19:53,Personal,Pune,Bhopal,77.6,Client Pickup
2023-08-24 05:53,2023-08-24 07:36,Business,Dhanbad,Bhubaneswar,58.2,Weekend Trip
2023-07-28 18:01,2023-07-28 19:40,Business,Kalyan,Pune,58.8,Meal/Entertain
2023-11-02 18:49,2023-11-02 20:31,Business,Solapur,Faridabad,63.8,Client Pickup
2023-12-23 05:20,2023-12-23 06:49,Business,Ludhiana,Kochi,54.5,Conference Visit
2023-08-11 09:57,2023-08-11 11:36,Personal,Amritsar,Thrissur,60.2,Field Work
2023-09-22 04:48,2023-09-22 06:25,Business,Chennai,Hubli,57.7,Meal/Entertain
2023-06-23 00:11,2023-06-23 02:11,Personal,Raipur,Mysore,76.0,Client Meeting
2023-06-29 13:40,2023-06-29 14:57,Business,Kolkata,Bhubaneswar,42.3,Weekend Trip
2023-10-17 15:24,2023-10-17 17:24,Personal,Rajkot,Ahmedabad,72.7,Office Commute
2023-12-29 22:56,2023-12-30 01:02,Business,Mysore,Aurangabad,79.8,Temporary Site
2023-10-11 05:28,2023-10-11 07:31,Business,Visakhapatnam,Kota,70.6,Customer Visit
2023-12-19 03:41,2023-12-19 05:50,Personal,Jabalpur,Vasai,74.8,Meeting
2023-07-29 10:38,2023-07-29 12:26,Business,Jaipur,Bangalore,66.5,Temporary Site
2023-07-28 15:36,2023-07-28 17:03,Business,Noida,Vadodara,47.1,Weekend Trip
2023-01-02 08:22,2023-01-02 09:40,Business,Ludhiana,Bhubaneswar,48.9,Customer Visit
2023-07-26 13:58,2023-07-26 15:47,Business,Howrah,Kolkata,61.8,Office Commute
2023-04-18 01:14,2023-04-18 02:45,Business,Thiruvananthapuram,Dhanbad,53.8,Office Commute
2023-11-11 08:53,2023-11-11 10:17,Business,Visakhapatnam,Varanasi,44.5,Meal/Entertain
2023-04-04 11:10,2023-04-04 13:14,Business,Nashik,Srinagar,75.6,Office Commute
2023-09-18 23:42,2023-09-19 01:14,Personal,Aurangabad,Bengaluru,57.9,Customer Visit
2023-10-29 09:26,2023-10-29 11:17,Business,Faridabad,Ranchi,70.2,Site Inspection
2023-12-22 21:26,2023-12-22 22:55,Business,Bhubaneswar,Lucknow,49.4,Site Inspection
2023-04-03 00:06,2023-04-03 02:09,Business,Mumbai,Nagpur,72.7,Field Work
2023-06-10 14:39,2023-06-10 16:24,Business,Varanasi,Chandigarh,60.9,Office Commute
2023-10-13 12:40,2023-10-13 14:25,Business,Guwahati,Amritsar,63.7,Airport Pickup
2023-05-14 18:10,2023-05-14 19:56,Business,Navi Mumbai,Patna,59.8,Client Pickup
2023-02-27 22:48,2023-02-28 00:27,Business,Surat,Ludhiana,56.7,Conference Visit
2023-11-26 20:25,2023-11-26 22:05,Business,Jaipur,Coimbatore,58.9,Weekend Trip
2023-12-22 06:00,2023-12-22 07:54,Business,Howrah,Tiruchirappalli,72.2,Meal/Entertain
2023-02-22 01:50,2023-02-22 03:40,Business,Meerut,Kalyan,62.3,Office Commute
2023-12-25 03:46,2023-12-25 05:43,Business,Faridabad,Ghaziabad,65.9,Meeting
2023-03-15 23:25,2023-03-16 01:14,Business,Tiruchirappalli,Jabalpur,69.0,Office Commute
2023-12-06 06:43,2023-12-06 08:26,Business,Guwahati,Jaipur,64.1,Office Commute
2023-08-06 00:51,2023-08-06 02:45,Business,Delhi,Thane,69.0,Client Pickup
2023-12-20 00:26,2023-12-20 01:50,Business,Kota,Dewas,53.3,Meal/Entertain
2023-10-18 01:25,2023-10-18 03:29,Personal,Dewas,Visakhapatnam,69.7,Field Work
2023-06-04 00:52,2023-06-04 02:46,Business,Vijayawada,Faridabad,68.2,Errand/Supplies
2023-07-27 05:58,2023-07-27 07:36,Business,Meerut,Hubli,55.2,Office Commute
2023-06-30 23:28,2023-07-01 01:28,Business,Howrah,Ghaziabad,75.3,Meal/Entertain
2023-12-22 02:10,2023-12-22 04:11,Business,Thane,Rajkot,73.6,Site Inspection
2023-03-27 22:25,2023-03-28 00:07,Business,Jabalpur,Hubli,62.5,Errand/Supplies
2023-10-07 14:59,2023-10-07 16:52,Business,Ahmedabad,Ghaziabad,63.4,Site Inspection
2023-08-10 06:49,2023-08-10 08:14,Business,Gwalior,Chandigarh,49.2,Meeting
2023-04-10 22:27,2023-04-11 00:28,Business,Lonavala,Meerut,67.4,Meal/Entertain
2023-10-12 13:55,2023-10-12 15:38,Business,Rajkot,Noida,58.4,Errand/Supplies
2023-12-23 02:07,2023-12-23 03:42,Business,Chennai,Bhubaneswar,59.5,Errand/Supplies
2023-11-14 16:16,2023-11-14 17:26,Business,Ludhiana,Allahabad,43.0,Team Outing
2023-03-31 21:06,2023-03-31 23:03,Personal,Solapur,Agra,73.7,Temporary Site
2023-09-16 22:36,2023-09-17 00:33,Business,Raipur,Chandigarh,64.7,Meal/Entertain
2023-10-08 11:19,2023-10-08 12:33,Business,Patiala,Lonavala,40.7,Weekend Trip
2023-12-20 07:42,2023-12-20 09:40,Business,Madurai,Gwalior,72.2,Meeting
2023-03-16 12:56,2023-03-16 14:18,Business,Bengaluru,Vijayawada,46.0,Meeting
2023-05-25 21:05,2023-05-25 22:45,Business,Thiruvananthapuram,Indore,55.9,Client Pickup
2023-04-27 11:57,2023-04-27 13:45,Business,Kolkata,Mumbai,67.9,Weekend Trip
2023-06-07 09:28,2023-06-07 10:46,Personal,Noida,Tiruchirappalli,41.3,Customer Visit
2023-09-30 22:59,2023-10-01 00:47,Business,Jaipur,Meerut,65.5,Temporary Site
2023-05-09 15:39,2023-05-09 17:25,Business,Bangalore,Lonavala,65.8,Errand/Supplies
2023-12-17 00:28,2023-12-17 02:01,Business,Vasai,Ludhiana,49.2,Office Commute
2023-04-19 21:15,2023-04-19 23:02,Business,Guwahati,Allahabad,67.4,Office Commute
2023-03-22 10:51,2023-03-22 12:00,Business,Coimbatore,Visakhapatnam,40.6,Field Work
2023-01-30 21:06,2023-01-30 22:43,Business,Solapur,Thiruvananthapuram,55.9,Meal/Entertain
2023-06-01 03:12,2023-06-01 05:17,Personal,Chennai,Mumbai,73.4,Office Commute
2023-09-25 16:50,2023-09-25 18:44,Personal,Jaipur,Solapur,71.6,Client Meeting
2023-06-19 17:57,2023-06-19 19:12,Business,Lucknow,Ranchi,42.1,Meeting
2023-08-20 07:28,2023-08-20 09:31,Business,Thrissur,Aurangabad,70.8,Airport Drop
2023-07-10 12:45,2023-07-10 16:49,Business,Srinagar,Hubli,154.7,Errand/Supplies
2023-09-21 23:12,2023-09-22 00:54,Business,Indore,Meerut,57.3,Client Meeting
2023-10-04 22:39,2023-10-05 00:33,Personal,Bangalore,Srinagar,71.9,Airport Drop
2023-09-04 04:23,2023-09-04 06:14,Business,Bangalore,Guwahati,68.5,Errand/Supplies
2023-01-03 00:25,2023-01-03 01:45,Business,Ranchi,Jaipur,44.3,Weekend Trip
2023-02-03 21:40,2023-02-03 22:56,Business,Kochi,Jabalpur,44.1,Client Pickup
2023-02-10 02:45,2023-02-10 04:20,Business,Kanpur,Kochi,60.5,Airport Drop
2023-11-01 15:29,2023-11-01 17:19,Business,Bangalore,Indore,63.9,Client Meeting
2023-08-06 07:15,2023-08-06 09:10,Business,Vadodara,Jaipur,69.0,Meeting
2023-02-23 22:04,2023-02-23 23:39,Business,Mumbai,Ludhiana,55.2,Weekend Trip
2023-06-18 19:28,2023-06-18 20:44,Personal,Howrah,Guwahati,42.5,Client Pickup
2023-04-08 18:00,2023-04-08 19:16,Business,Kalyan,Howrah,43.1,Site Inspection
2023-06-27 19:34,2023-06-27 21:19,Business,Rajkot,Navi Mumbai,64.7,Weekend Trip
2023-12-01 20:16,2023-12-01 21:53,Business,Bhubaneswar,Howrah,55.2,Temporary Site
2023-09-10 20:06,2023-09-10 22:04,Business,Kochi,Hyderabad,72.9,Meeting
2023-07-06 00:41,2023-07-06 02:37,Business,Howrah,Hubli,67.8,Conference Visit
2023-09-27 21:28,2023-09-27 23:05,Business,Coimbatore,Jodhpur,51.7,Client Pickup
2023-11-14 02:16,2023-11-14 03:55,Business,Mumbai,Surat,55.0,Temporary Site
2023-07-31 21:37,2023-07-31 22:59,Business,Jabalpur,Bhopal,48.0,Customer Visit
2023-06-29 06:37,2023-06-29 08:45,Business,Patna,Srinagar,78.1,Customer Visit
2023-11-15 01:18,2023-11-15 03:17,Business,Kochi,Thane,67.7,Office Commute
2023-04-09 03:09,2023-04-09 04:36,Business,Patna,Lonavala,52.1,Field Work
2023-08-21 05:08,2023-08-21 06:32,Business,Raipur,Kanpur,43.0,Errand/Supplies
2023-12-04 17:34,2023-12-04 19:47,Business,Mysore,Jodhpur,76.9,Errand/Supplies
2023-12-14 18:40,2023-12-14 20:08,Business,Madurai,Allahabad,54.4,Meeting
2023-03-06 14:23,2023-03-06 16:08,Business,Bengaluru,Srinagar,66.6,Client Pickup
2023-10-20 07:30,2023-10-20 09:09,Business,Mumbai,Noida,56.0,Conference Visit
2023-03-28 05:12,2023-03-28 06:29,Business,Surat,Kanpur,43.9,Meeting
2023-08-17 14:03,2023-08-17 15:58,Business,Kochi,Jabalpur,70.9,Office Commute
2023-12-24 12:07,2023-12-24 13:31,Business,Indore,Ahmedabad,51.8,Office Commute
2023-05-02 03:01,2023-05-02 04:24,Business,Bhopal,Thrissur,45.7,Client Meeting
2023-07-04 22:09,2023-07-04 23:45,Business,Kolkata,Surat,59.3,Delivery Task
2023-04-27 14:39,2023-04-27 16:04,Business,Kochi,Rajkot,52.8,Client Pickup
2023-09-09 15:31,2023-09-09 17:30,Business,Thane,Raipur,74.0,Meeting
2023-04-05 17:26,2023-04-05 19:35,Personal,Patna,Thane,79.4,Meal/Entertain
2023-06-29 10:39,2023-06-29 12:16,Personal,Meerut,Chennai,57.1,Office Commute
2023-09-13 06:33,2023-09-13 08:02,Business,Thane,Jodhpur,47.5,Airport Drop
2023-06-24 14:20,2023-06-24 16:30,Personal,Jodhpur,Ahmedabad,75.3,Delivery Task
2023-10-20 04:10,2023-10-20 05:29,Personal,Jaipur,Agra,48.2,Site Inspection
